TOP.691e27c8.0001abfc	START
TOP.691e34d5.000909d4	folder_config->cwd	C:\Users\Иван\hashcat-7.1.2
TOP.691e34d5.000909d4	folder_config->install_dir	.
TOP.691e34d5.000909d4	folder_config->profile_dir	.
TOP.691e34d5.000909d4	folder_config->session_dir	.
TOP.691e34d5.000909d4	folder_config->shared_dir	.
TOP.691e34d5.000909d4	user_options->encoding_from	utf-8
TOP.691e34d5.000909d4	user_options->encoding_to	utf-8
TOP.691e34d5.000909d4	user_options->outfile	cracked_numbers.txt
TOP.691e34d5.000909d4	user_options->rule_buf_l	:
TOP.691e34d5.000909d4	user_options->rule_buf_r	:
TOP.691e34d5.000909d4	user_options->session	hashcat
TOP.691e34d5.000909d4	user_options->separator	:
TOP.691e34d5.000909d4	user_options->limit	0
TOP.691e34d5.000909d4	user_options->skip	0
TOP.691e34d5.000909d4	user_options->attack_mode	3
TOP.691e34d5.000909d4	user_options->backend_devices_virtmulti	1
TOP.691e34d5.000909d4	user_options->backend_devices_virthost	1
TOP.691e34d5.000909d4	user_options->backend_devices_keepfree	0
TOP.691e34d5.000909d4	user_options->benchmark	0
TOP.691e34d5.000909d4	user_options->benchmark_all	0
TOP.691e34d5.000909d4	user_options->benchmark_max	99999
TOP.691e34d5.000909d4	user_options->benchmark_min	0
TOP.691e34d5.000909d4	user_options->bitmap_max	18
TOP.691e34d5.000909d4	user_options->bitmap_min	16
TOP.691e34d5.000909d4	user_options->debug_mode	0
TOP.691e34d5.000909d4	user_options->dynamic_x	0
TOP.691e34d5.000909d4	user_options->hash_info	0
TOP.691e34d5.000909d4	user_options->force	0
TOP.691e34d5.000909d4	user_options->hwmon	1
TOP.691e34d5.000909d4	user_options->hwmon_temp_abort	90
TOP.691e34d5.000909d4	user_options->hash_mode	20
TOP.691e34d5.000909d4	user_options->hex_charset	0
TOP.691e34d5.000909d4	user_options->hex_salt	0
TOP.691e34d5.000909d4	user_options->hex_wordlist	0
TOP.691e34d5.000909d4	user_options->hook_threads	8
TOP.691e34d5.000909d4	user_options->identify	0
TOP.691e34d5.000909d4	user_options->increment	0
TOP.691e34d5.000909d4	user_options->increment_max	256
TOP.691e34d5.000909d4	user_options->increment_min	1
TOP.691e34d5.000909d4	user_options->keep_guessing	0
TOP.691e34d5.000909d4	user_options->kernel_accel	0
TOP.691e34d5.000909d4	user_options->kernel_loops	0
TOP.691e34d5.000909d4	user_options->kernel_threads	0
TOP.691e34d5.000909d4	user_options->keyspace	0
TOP.691e34d5.000909d4	user_options->total_candidates	0
TOP.691e34d5.000909d4	user_options->left	0
TOP.691e34d5.000909d4	user_options->logfile	1
TOP.691e34d5.000909d4	user_options->loopback	0
TOP.691e34d5.000909d4	user_options->machine_readable	0
TOP.691e34d5.000909d4	user_options->markov_classic	0
TOP.691e34d5.000909d4	user_options->markov	1
TOP.691e34d5.000909d4	user_options->markov_inverse	0
TOP.691e34d5.000909d4	user_options->markov_threshold	256
TOP.691e34d5.000909d4	user_options->metal_compiler_runtime	120
TOP.691e34d5.000909d4	user_options->multiply_accel	1
TOP.691e34d5.000909d4	user_options->backend_info	0
TOP.691e34d5.000909d4	user_options->backend_vector_width	0
TOP.691e34d5.000909d4	user_options->optimized_kernel	0
TOP.691e34d5.000909d4	user_options->outfile_autohex	1
TOP.691e34d5.000909d4	user_options->outfile_check_timer	5
TOP.691e34d5.000909d4	user_options->outfile_format	3
TOP.691e34d5.000909d4	user_options->outfile_json	0
TOP.691e34d5.000909d4	user_options->wordlist_autohex	1
TOP.691e34d5.000909d4	user_options->potfile	1
TOP.691e34d5.000909d4	user_options->progress_only	0
TOP.691e34d5.000909d4	user_options->quiet	0
TOP.691e34d5.000909d4	user_options->remove	0
TOP.691e34d5.000909d4	user_options->remove_timer	60
TOP.691e34d5.000909d4	user_options->restore	0
TOP.691e34d5.000909d4	user_options->restore_enable	1
TOP.691e34d5.000909d4	user_options->restore_timer	1
TOP.691e34d5.000909d4	user_options->rp_files_cnt	0
TOP.691e34d5.000909d4	user_options->rp_gen	0
TOP.691e34d5.000909d4	user_options->rp_gen_func_max	4
TOP.691e34d5.000909d4	user_options->rp_gen_func_min	1
TOP.691e34d5.000909d4	user_options->rp_gen_seed	0
TOP.691e34d5.000909d4	user_options->runtime	0
TOP.691e34d5.000909d4	user_options->scrypt_tmto	0
TOP.691e34d5.000909d4	user_options->segment_size	33554432
TOP.691e34d5.000909d4	user_options->self_test	1
TOP.691e34d5.000909d4	user_options->slow_candidates	0
TOP.691e34d5.000909d4	user_options->show	0
TOP.691e34d5.000909d4	user_options->speed_only	0
TOP.691e34d5.000909d4	user_options->spin_damp	0
TOP.691e34d5.000909d4	user_options->status	0
TOP.691e34d5.000909d4	user_options->status_json	0
TOP.691e34d5.000909d4	user_options->status_timer	10
TOP.691e34d5.000909d4	user_options->stdout_flag	0
TOP.691e34d5.000909d4	user_options->usage	0
TOP.691e34d5.000909d4	user_options->username	0
TOP.691e34d5.000909d4	user_options->veracrypt_pim_start	485
TOP.691e34d5.000909d4	user_options->veracrypt_pim_stop	485
TOP.691e34d5.000909d4	user_options->version	0
TOP.691e34d5.000909d4	user_options->workload_profile	2
TOP.691e34d5.000909d4	user_options->brain_client	0
TOP.691e34d5.000909d4	user_options->brain_client_features	2
TOP.691e34d5.000909d4	user_options->brain_server	0
TOP.691e34d5.000909d4	user_options->brain_server_timer	300
TOP.691e34d5.000909d4	user_options->brain_port	6863
TOP.691e34d5.000909d4	user_options->brain_session	0
TOP.691e34d5.000909d4	proc_start	1763587285
TOP.691e34d5.000909d4	proc_stop	1763587287
TOP.691e34d5.000909d4	STOP
TOP.691e354c.000eaed8	START
TOP.691e354c.000eaed8	folder_config->cwd	C:\Users\Иван\hashcat-7.1.2
TOP.691e354c.000eaed8	folder_config->install_dir	.
TOP.691e354c.000eaed8	folder_config->profile_dir	.
TOP.691e354c.000eaed8	folder_config->session_dir	.
TOP.691e354c.000eaed8	folder_config->shared_dir	.
TOP.691e354c.000eaed8	user_options->encoding_from	utf-8
TOP.691e354c.000eaed8	user_options->encoding_to	utf-8
TOP.691e354c.000eaed8	user_options->outfile	cracked_numbers.txt
TOP.691e354c.000eaed8	user_options->rule_buf_l	:
TOP.691e354c.000eaed8	user_options->rule_buf_r	:
TOP.691e354c.000eaed8	user_options->session	hashcat
TOP.691e354c.000eaed8	user_options->separator	:
TOP.691e354c.000eaed8	user_options->limit	0
TOP.691e354c.000eaed8	user_options->skip	0
TOP.691e354c.000eaed8	user_options->attack_mode	3
TOP.691e354c.000eaed8	user_options->backend_devices_virtmulti	1
TOP.691e354c.000eaed8	user_options->backend_devices_virthost	1
TOP.691e354c.000eaed8	user_options->backend_devices_keepfree	0
TOP.691e354c.000eaed8	user_options->benchmark	0
TOP.691e354c.000eaed8	user_options->benchmark_all	0
TOP.691e354c.000eaed8	user_options->benchmark_max	99999
TOP.691e354c.000eaed8	user_options->benchmark_min	0
TOP.691e354c.000eaed8	user_options->bitmap_max	18
TOP.691e354c.000eaed8	user_options->bitmap_min	16
TOP.691e354c.000eaed8	user_options->debug_mode	0
TOP.691e354c.000eaed8	user_options->dynamic_x	0
TOP.691e354c.000eaed8	user_options->hash_info	0
TOP.691e354c.000eaed8	user_options->force	0
TOP.691e354c.000eaed8	user_options->hwmon	1
TOP.691e354c.000eaed8	user_options->hwmon_temp_abort	90
TOP.691e354c.000eaed8	user_options->hash_mode	20
TOP.691e354c.000eaed8	user_options->hex_charset	0
TOP.691e354c.000eaed8	user_options->hex_salt	0
TOP.691e354c.000eaed8	user_options->hex_wordlist	0
TOP.691e354c.000eaed8	user_options->hook_threads	8
TOP.691e354c.000eaed8	user_options->identify	0
TOP.691e354c.000eaed8	user_options->increment	0
TOP.691e354c.000eaed8	user_options->increment_max	256
TOP.691e354c.000eaed8	user_options->increment_min	1
TOP.691e354c.000eaed8	user_options->keep_guessing	0
TOP.691e354c.000eaed8	user_options->kernel_accel	0
TOP.691e354c.000eaed8	user_options->kernel_loops	0
TOP.691e354c.000eaed8	user_options->kernel_threads	0
TOP.691e354c.000eaed8	user_options->keyspace	0
TOP.691e354c.000eaed8	user_options->total_candidates	0
TOP.691e354c.000eaed8	user_options->left	0
TOP.691e354c.000eaed8	user_options->logfile	1
TOP.691e354c.000eaed8	user_options->loopback	0
TOP.691e354c.000eaed8	user_options->machine_readable	0
TOP.691e354c.000eaed8	user_options->markov_classic	0
TOP.691e354c.000eaed8	user_options->markov	1
TOP.691e354c.000eaed8	user_options->markov_inverse	0
TOP.691e354c.000eaed8	user_options->markov_threshold	256
TOP.691e354c.000eaed8	user_options->metal_compiler_runtime	120
TOP.691e354c.000eaed8	user_options->multiply_accel	1
TOP.691e354c.000eaed8	user_options->backend_info	0
TOP.691e354c.000eaed8	user_options->backend_vector_width	0
TOP.691e354c.000eaed8	user_options->optimized_kernel	0
TOP.691e354c.000eaed8	user_options->outfile_autohex	1
TOP.691e354c.000eaed8	user_options->outfile_check_timer	5
TOP.691e354c.000eaed8	user_options->outfile_format	3
TOP.691e354c.000eaed8	user_options->outfile_json	0
TOP.691e354c.000eaed8	user_options->wordlist_autohex	1
TOP.691e354c.000eaed8	user_options->potfile	1
TOP.691e354c.000eaed8	user_options->progress_only	0
TOP.691e354c.000eaed8	user_options->quiet	0
TOP.691e354c.000eaed8	user_options->remove	0
TOP.691e354c.000eaed8	user_options->remove_timer	60
TOP.691e354c.000eaed8	user_options->restore	0
TOP.691e354c.000eaed8	user_options->restore_enable	1
TOP.691e354c.000eaed8	user_options->restore_timer	1
TOP.691e354c.000eaed8	user_options->rp_files_cnt	0
TOP.691e354c.000eaed8	user_options->rp_gen	0
TOP.691e354c.000eaed8	user_options->rp_gen_func_max	4
TOP.691e354c.000eaed8	user_options->rp_gen_func_min	1
TOP.691e354c.000eaed8	user_options->rp_gen_seed	0
TOP.691e354c.000eaed8	user_options->runtime	0
TOP.691e354c.000eaed8	user_options->scrypt_tmto	0
TOP.691e354c.000eaed8	user_options->segment_size	33554432
TOP.691e354c.000eaed8	user_options->self_test	1
TOP.691e354c.000eaed8	user_options->slow_candidates	0
TOP.691e354c.000eaed8	user_options->show	0
TOP.691e354c.000eaed8	user_options->speed_only	0
TOP.691e354c.000eaed8	user_options->spin_damp	0
TOP.691e354c.000eaed8	user_options->status	0
TOP.691e354c.000eaed8	user_options->status_json	0
TOP.691e354c.000eaed8	user_options->status_timer	10
TOP.691e354c.000eaed8	user_options->stdout_flag	0
TOP.691e354c.000eaed8	user_options->usage	0
TOP.691e354c.000eaed8	user_options->username	0
TOP.691e354c.000eaed8	user_options->veracrypt_pim_start	485
TOP.691e354c.000eaed8	user_options->veracrypt_pim_stop	485
TOP.691e354c.000eaed8	user_options->version	0
TOP.691e354c.000eaed8	user_options->workload_profile	2
TOP.691e354c.000eaed8	user_options->brain_client	0
TOP.691e354c.000eaed8	user_options->brain_client_features	2
TOP.691e354c.000eaed8	user_options->brain_server	0
TOP.691e354c.000eaed8	user_options->brain_server_timer	300
TOP.691e354c.000eaed8	user_options->brain_port	6863
TOP.691e354c.000eaed8	user_options->brain_session	0
TOP.691e354c.000eaed8	proc_start	1763587404
TOP.691e354c.000eaed8	proc_stop	1763587428
TOP.691e354c.000eaed8	STOP
TOP.691e35e0.0000a136	START
TOP.691e35e0.0000a136	folder_config->cwd	C:\Users\Иван\hashcat-7.1.2
TOP.691e35e0.0000a136	folder_config->install_dir	.
TOP.691e35e0.0000a136	folder_config->profile_dir	.
TOP.691e35e0.0000a136	folder_config->session_dir	.
TOP.691e35e0.0000a136	folder_config->shared_dir	.
TOP.691e35e0.0000a136	user_options->encoding_from	utf-8
TOP.691e35e0.0000a136	user_options->encoding_to	utf-8
TOP.691e35e0.0000a136	user_options->rule_buf_l	:
TOP.691e35e0.0000a136	user_options->rule_buf_r	:
TOP.691e35e0.0000a136	user_options->session	hashcat
TOP.691e35e0.0000a136	user_options->separator	:
TOP.691e35e0.0000a136	user_options->limit	0
TOP.691e35e0.0000a136	user_options->skip	0
TOP.691e35e0.0000a136	user_options->attack_mode	3
TOP.691e35e0.0000a136	user_options->backend_devices_virtmulti	1
TOP.691e35e0.0000a136	user_options->backend_devices_virthost	1
TOP.691e35e0.0000a136	user_options->backend_devices_keepfree	0
TOP.691e35e0.0000a136	user_options->benchmark	0
TOP.691e35e0.0000a136	user_options->benchmark_all	0
TOP.691e35e0.0000a136	user_options->benchmark_max	99999
TOP.691e35e0.0000a136	user_options->benchmark_min	0
TOP.691e35e0.0000a136	user_options->bitmap_max	18
TOP.691e35e0.0000a136	user_options->bitmap_min	16
TOP.691e35e0.0000a136	user_options->debug_mode	0
TOP.691e35e0.0000a136	user_options->dynamic_x	0
TOP.691e35e0.0000a136	user_options->hash_info	0
TOP.691e35e0.0000a136	user_options->force	0
TOP.691e35e0.0000a136	user_options->hwmon	1
TOP.691e35e0.0000a136	user_options->hwmon_temp_abort	90
TOP.691e35e0.0000a136	user_options->hash_mode	20
TOP.691e35e0.0000a136	user_options->hex_charset	0
TOP.691e35e0.0000a136	user_options->hex_salt	0
TOP.691e35e0.0000a136	user_options->hex_wordlist	0
TOP.691e35e0.0000a136	user_options->hook_threads	8
TOP.691e35e0.0000a136	user_options->identify	0
TOP.691e35e0.0000a136	user_options->increment	2
TOP.691e35e0.0000a136	user_options->increment_max	256
TOP.691e35e0.0000a136	user_options->increment_min	1
TOP.691e35e0.0000a136	user_options->keep_guessing	0
TOP.691e35e0.0000a136	user_options->kernel_accel	0
TOP.691e35e0.0000a136	user_options->kernel_loops	0
TOP.691e35e0.0000a136	user_options->kernel_threads	0
TOP.691e35e0.0000a136	user_options->keyspace	0
TOP.691e35e0.0000a136	user_options->total_candidates	0
TOP.691e35e0.0000a136	user_options->left	0
TOP.691e35e0.0000a136	user_options->logfile	1
TOP.691e35e0.0000a136	user_options->loopback	0
TOP.691e35e0.0000a136	user_options->machine_readable	0
TOP.691e35e0.0000a136	user_options->markov_classic	0
TOP.691e35e0.0000a136	user_options->markov	1
TOP.691e35e0.0000a136	user_options->markov_inverse	0
TOP.691e35e0.0000a136	user_options->markov_threshold	256
TOP.691e35e0.0000a136	user_options->metal_compiler_runtime	120
TOP.691e35e0.0000a136	user_options->multiply_accel	1
TOP.691e35e0.0000a136	user_options->backend_info	0
TOP.691e35e0.0000a136	user_options->backend_vector_width	0
TOP.691e35e0.0000a136	user_options->optimized_kernel	0
TOP.691e35e0.0000a136	user_options->outfile_autohex	1
TOP.691e35e0.0000a136	user_options->outfile_check_timer	5
TOP.691e35e0.0000a136	user_options->outfile_format	3
TOP.691e35e0.0000a136	user_options->outfile_json	0
TOP.691e35e0.0000a136	user_options->wordlist_autohex	1
TOP.691e35e0.0000a136	user_options->potfile	1
TOP.691e35e0.0000a136	user_options->progress_only	0
TOP.691e35e0.0000a136	user_options->quiet	0
TOP.691e35e0.0000a136	user_options->remove	0
TOP.691e35e0.0000a136	user_options->remove_timer	60
TOP.691e35e0.0000a136	user_options->restore	0
TOP.691e35e0.0000a136	user_options->restore_enable	1
TOP.691e35e0.0000a136	user_options->restore_timer	1
TOP.691e35e0.0000a136	user_options->rp_files_cnt	0
TOP.691e35e0.0000a136	user_options->rp_gen	0
TOP.691e35e0.0000a136	user_options->rp_gen_func_max	4
TOP.691e35e0.0000a136	user_options->rp_gen_func_min	1
TOP.691e35e0.0000a136	user_options->rp_gen_seed	0
TOP.691e35e0.0000a136	user_options->runtime	0
TOP.691e35e0.0000a136	user_options->scrypt_tmto	0
TOP.691e35e0.0000a136	user_options->segment_size	33554432
TOP.691e35e0.0000a136	user_options->self_test	1
TOP.691e35e0.0000a136	user_options->slow_candidates	0
TOP.691e35e0.0000a136	user_options->show	0
TOP.691e35e0.0000a136	user_options->speed_only	0
TOP.691e35e0.0000a136	user_options->spin_damp	0
TOP.691e35e0.0000a136	user_options->status	0
TOP.691e35e0.0000a136	user_options->status_json	0
TOP.691e35e0.0000a136	user_options->status_timer	10
TOP.691e35e0.0000a136	user_options->stdout_flag	0
TOP.691e35e0.0000a136	user_options->usage	0
TOP.691e35e0.0000a136	user_options->username	0
TOP.691e35e0.0000a136	user_options->veracrypt_pim_start	485
TOP.691e35e0.0000a136	user_options->veracrypt_pim_stop	485
TOP.691e35e0.0000a136	user_options->version	0
TOP.691e35e0.0000a136	user_options->workload_profile	2
TOP.691e35e0.0000a136	user_options->brain_client	0
TOP.691e35e0.0000a136	user_options->brain_client_features	2
TOP.691e35e0.0000a136	user_options->brain_server	0
TOP.691e35e0.0000a136	user_options->brain_server_timer	300
TOP.691e35e0.0000a136	user_options->brain_port	6863
TOP.691e35e0.0000a136	user_options->brain_session	0
TOP.691e35e0.0000a136	hashes->hashfile	C:\Users\Иван\MIA_HW\Algorithms\ThirdLab\h.txt
TOP.691e35e0.0000a136	hashes->hashlist_mode	5
TOP.691e35e0.0000a136	hashes->hashlist_format	0
TOP.691e35e0.0000a136	hashes->hashes_cnt	0
TOP.691e35e0.0000a136	hashes->digests_cnt	1
TOP.691e35e0.0000a136	hashes->digests_done_pot	0
TOP.691e35e0.0000a136	hashes->digests_done_zero	0
TOP.691e35e0.0000a136	hashes->digests_done	0
TOP.691e35e0.0000a136	hashes->salts_cnt	1
TOP.691e35e0.0000a136	hashes->salts_done	0
TOP.691e35e0.0000a136	SUB.691e35e7.00048849	START
TOP.691e35e0.0000a136	SUB.691e35e7.00048849	mask_ctx->mask	?d
TOP.691e35e0.0000a136	SUB.691e35e7.00048849	runtime_start	1763587560
TOP.691e35e0.0000a136	SUB.691e35e7.00048849	runtime_stop	1763587560
TOP.691e35e0.0000a136	SUB.691e35e7.00048849	hashes->digests_done_new	0
TOP.691e35e0.0000a136	SUB.691e35e7.00048849	status-after-work	5
TOP.691e35e0.0000a136	SUB.691e35e7.00048849	STOP
TOP.691e35e0.0000a136	SUB.691e35e8.000170f3	START
TOP.691e35e0.0000a136	SUB.691e35e8.000170f3	mask_ctx->mask	?l?d
TOP.691e35e0.0000a136	SUB.691e35e8.000170f3	runtime_start	1763587560
TOP.691e35e0.0000a136	SUB.691e35e8.000170f3	runtime_stop	1763587560
TOP.691e35e0.0000a136	SUB.691e35e8.000170f3	hashes->digests_done_new	0
TOP.691e35e0.0000a136	SUB.691e35e8.000170f3	status-after-work	5
TOP.691e35e0.0000a136	SUB.691e35e8.000170f3	STOP
TOP.691e35e0.0000a136	SUB.691e35e8.000b8ab9	START
TOP.691e35e0.0000a136	SUB.691e35e8.000b8ab9	mask_ctx->mask	?d?l?d
TOP.691e35e0.0000a136	SUB.691e35e8.000b8ab9	runtime_start	1763587561
TOP.691e35e0.0000a136	SUB.691e35e8.000b8ab9	runtime_stop	1763587561
TOP.691e35e0.0000a136	SUB.691e35e8.000b8ab9	hashes->digests_done_new	0
TOP.691e35e0.0000a136	SUB.691e35e8.000b8ab9	status-after-work	5
TOP.691e35e0.0000a136	SUB.691e35e8.000b8ab9	STOP
TOP.691e35e0.0000a136	SUB.691e35e9.0004a485	START
TOP.691e35e0.0000a136	SUB.691e35e9.0004a485	mask_ctx->mask	?l?d?l?d
TOP.691e35e0.0000a136	SUB.691e35e9.0004a485	runtime_start	1763587561
TOP.691e35e0.0000a136	SUB.691e35e9.0004a485	runtime_stop	1763587561
TOP.691e35e0.0000a136	SUB.691e35e9.0004a485	hashes->digests_done_new	0
TOP.691e35e0.0000a136	SUB.691e35e9.0004a485	status-after-work	5
TOP.691e35e0.0000a136	SUB.691e35e9.0004a485	STOP
TOP.691e35e0.0000a136	SUB.691e35e9.000ebca9	START
TOP.691e35e0.0000a136	SUB.691e35e9.000ebca9	mask_ctx->mask	?d?l?d?l?d
TOP.691e35e0.0000a136	SUB.691e35e9.000ebca9	runtime_start	1763587562
TOP.691e35e0.0000a136	SUB.691e35e9.000ebca9	runtime_stop	1763587562
TOP.691e35e0.0000a136	SUB.691e35e9.000ebca9	hashes->digests_done_new	0
TOP.691e35e0.0000a136	SUB.691e35e9.000ebca9	status-after-work	5
TOP.691e35e0.0000a136	SUB.691e35e9.000ebca9	STOP
TOP.691e35e0.0000a136	SUB.691e35ea.00088a8e	START
TOP.691e35e0.0000a136	SUB.691e35ea.00088a8e	mask_ctx->mask	?l?d?l?d?l?d
TOP.691e35e0.0000a136	SUB.691e35ea.00088a8e	runtime_start	1763587563
TOP.691e35e0.0000a136	SUB.691e35ea.00088a8e	runtime_stop	1763587563
TOP.691e35e0.0000a136	SUB.691e35ea.00088a8e	hashes->digests_done_new	0
TOP.691e35e0.0000a136	SUB.691e35ea.00088a8e	status-after-work	5
TOP.691e35e0.0000a136	SUB.691e35ea.00088a8e	STOP
TOP.691e35e0.0000a136	SUB.691e35eb.0004149e	START
TOP.691e35e0.0000a136	SUB.691e35eb.0004149e	mask_ctx->mask	?d?l?d?l?d?l?d
TOP.691e35e0.0000a136	SUB.691e35eb.0004149e	runtime_start	1763587563
TOP.691e35e0.0000a136	SUB.691e35eb.0004149e	runtime_stop	1763587564
TOP.691e35e0.0000a136	SUB.691e35eb.0004149e	hashes->digests_done_new	0
TOP.691e35e0.0000a136	SUB.691e35eb.0004149e	status-after-work	5
TOP.691e35e0.0000a136	SUB.691e35eb.0004149e	STOP
TOP.691e35e0.0000a136	SUB.691e35ec.000110ca	START
TOP.691e35e0.0000a136	SUB.691e35ec.000110ca	mask_ctx->mask	?l?d?l?d?l?d?l?d
TOP.691e35e0.0000a136	SUB.691e35ec.000110ca	runtime_start	1763587564
TOP.691e35e0.0000a136	SUB.691e35ec.000110ca	runtime_stop	1763587566
TOP.691e35e0.0000a136	SUB.691e35ec.000110ca	hashes->digests_done_new	0
TOP.691e35e0.0000a136	SUB.691e35ec.000110ca	status-after-work	5
TOP.691e35e0.0000a136	SUB.691e35ec.000110ca	STOP
TOP.691e35e0.0000a136	proc_start	1763587552
TOP.691e35e0.0000a136	proc_stop	1763587567
TOP.691e35e0.0000a136	STOP
TOP.691e363e.000b2231	START
TOP.691e363e.000b2231	folder_config->cwd	C:\Users\Иван\hashcat-7.1.2
TOP.691e363e.000b2231	folder_config->install_dir	.
TOP.691e363e.000b2231	folder_config->profile_dir	.
TOP.691e363e.000b2231	folder_config->session_dir	.
TOP.691e363e.000b2231	folder_config->shared_dir	.
TOP.691e363e.000b2231	user_options->encoding_from	utf-8
TOP.691e363e.000b2231	user_options->encoding_to	utf-8
TOP.691e363e.000b2231	user_options->rule_buf_l	:
TOP.691e363e.000b2231	user_options->rule_buf_r	:
